acousticness,analysis_url,danceability,duration_ms,energy,track_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist_name,track_name,popularity,bbhot,artist_popularity,artist_followers
0.293,https://api.spotify.com/v1/audio-analysis/2Y43TDqgnRgVZA7RxtxEV1,0.896,193776,0.615,2Y43TDqgnRgVZA7RxtxEV1,0,6,0.122,-9.326,0,0.326,140.04,4,https://api.spotify.com/v1/tracks/2Y43TDqgnRgVZA7RxtxEV1,audio_features,spotify:track:2Y43TDqgnRgVZA7RxtxEV1,0.89,HoodRich Pablo Juan,We Don't Luv Em (Remix),69,0,65,195148
0.219,https://api.spotify.com/v1/audio-analysis/2YyXqxmz1Xw4jBau3rARoc,0.762,214333,0.459,2YyXqxmz1Xw4jBau3rARoc,0.0157,4,0.168,-8.202,0,0.0672,98.006,4,https://api.spotify.com/v1/tracks/2YyXqxmz1Xw4jBau3rARoc,audio_features,spotify:track:2YyXqxmz1Xw4jBau3rARoc,0.185,NoMBe,Wait,58,1,64,92821
0.00186,https://api.spotify.com/v1/audio-analysis/4CWgevZ4xGjy6o5qMPgYR0,0.614,162627,0.66,4CWgevZ4xGjy6o5qMPgYR0,0,9,0.228,-6.016,1,0.0397,141.961,4,https://api.spotify.com/v1/tracks/4CWgevZ4xGjy6o5qMPgYR0,audio_features,spotify:track:4CWgevZ4xGjy6o5qMPgYR0,0.146,Trippie Redd,Gore,62,0,86,2933839
0.0335,https://api.spotify.com/v1/audio-analysis/5mu1uv8RmzDkF8foePK5qa,0.785,166627,0.425,5mu1uv8RmzDkF8foePK5qa,4.36E-06,10,0.108,-6.665,1,0.137,174.028,4,https://api.spotify.com/v1/tracks/5mu1uv8RmzDkF8foePK5qa,audio_features,spotify:track:5mu1uv8RmzDkF8foePK5qa,0.192,Iggy Azalea,Kream (feat. Tyga),75,0,76,3973700
0.000832,https://api.spotify.com/v1/audio-analysis/4f1XXGjZZ9EkFkrbPJek6X,0.809,167410,0.461,4f1XXGjZZ9EkFkrbPJek6X,4.43E-05,10,0.143,-5.677,0,0.0907,85.992,4,https://api.spotify.com/v1/tracks/4f1XXGjZZ9EkFkrbPJek6X,audio_features,spotify:track:4f1XXGjZZ9EkFkrbPJek6X,0.325,21 Savage,gun smoke,70,0,90,6032449
0.178,https://api.spotify.com/v1/audio-analysis/6HmWy7ttkeZGG2KEtt8AqX,0.682,211867,0.758,6HmWy7ttkeZGG2KEtt8AqX,0.00158,8,0.0964,-6.13,0,0.155,147.045,4,https://api.spotify.com/v1/tracks/6HmWy7ttkeZGG2KEtt8AqX,audio_features,spotify:track:6HmWy7ttkeZGG2KEtt8AqX,0.638,6LACK,Rules,58,1,83,1543348
0.0007,https://api.spotify.com/v1/audio-analysis/6WmIyn2fx1PKQ0XDpYj4VR,0.472,252926,0.751,6WmIyn2fx1PKQ0XDpYj4VR,2.20E-05,4,0.0954,-5.253,1,0.0374,180.089,4,https://api.spotify.com/v1/tracks/6WmIyn2fx1PKQ0XDpYj4VR,audio_features,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR,0.0736,The 1975,Love It If We Made It,76,0,82,3078036
0.644,https://api.spotify.com/v1/audio-analysis/2wCVpdNSHjqIn2en8jAnF0,0.701,192530,0.241,2wCVpdNSHjqIn2en8jAnF0,0.000171,2,0.149,-8.388,0,0.0515,107.969,3,https://api.spotify.com/v1/tracks/2wCVpdNSHjqIn2en8jAnF0,audio_features,spotify:track:2wCVpdNSHjqIn2en8jAnF0,0.132,Lauv,Paranoid,68,1,87,1194507
0.444,https://api.spotify.com/v1/audio-analysis/3rDtYwyfZNfTfxjyivntg5,0.898,95350,0.287,3rDtYwyfZNfTfxjyivntg5,0.764,9,0.114,-7.027,0,0.394,91.063,4,https://api.spotify.com/v1/tracks/3rDtYwyfZNfTfxjyivntg5,audio_features,spotify:track:3rDtYwyfZNfTfxjyivntg5,0.311,wesh,Roses,54,1,4,1
0.12,https://api.spotify.com/v1/audio-analysis/1RagpNpkD3KcjXMLGMe99V,0.916,195591,0.493,1RagpNpkD3KcjXMLGMe99V,2.63E-06,1,0.211,-7.371,0,0.162,140.057,4,https://api.spotify.com/v1/tracks/1RagpNpkD3KcjXMLGMe99V,audio_features,spotify:track:1RagpNpkD3KcjXMLGMe99V,0.327,Wiz Khalifa,Fr Fr (feat. Lil Skies),75,0,87,8121718
0.386,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,0.607,224853,0.536,10M2Ex445zw585Ducldzkw,0,10,0.102,-7.306,1,0.0305,147.986,4,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,audio_features,spotify:track:10M2Ex445zw585Ducldzkw,0.434,Brett Young,In Case You Didn't Know,75,1,75,353892
0.0998,https://api.spotify.com/v1/audio-analysis/6zmANU5l4qCHQrI5cZhSS2,0.436,237120,0.466,6zmANU5l4qCHQrI5cZhSS2,9.33E-05,1,0.0927,-6.808,0,0.0393,71.984,4,https://api.spotify.com/v1/tracks/6zmANU5l4qCHQrI5cZhSS2,audio_features,spotify:track:6zmANU5l4qCHQrI5cZhSS2,0.151,Hozier,Movement,68,0,83,3039980
0.172,https://api.spotify.com/v1/audio-analysis/63cd4JkwGgYJrbOizbfmsp,0.68,194520,0.559,63cd4JkwGgYJrbOizbfmsp,0,0,0.318,-5.545,1,0.129,202.006,4,https://api.spotify.com/v1/tracks/63cd4JkwGgYJrbOizbfmsp,audio_features,spotify:track:63cd4JkwGgYJrbOizbfmsp,0.137,Mustard,Pure Water (with Migos),92,0,80,381716
0.95,https://api.spotify.com/v1/audio-analysis/4AoHAbVlBNCTQAGmwj4SXK,0.243,120147,0.0371,4AoHAbVlBNCTQAGmwj4SXK,0.97,7,0.127,-28.848,1,0.0387,86.66,4,https://api.spotify.com/v1/tracks/4AoHAbVlBNCTQAGmwj4SXK,audio_features,spotify:track:4AoHAbVlBNCTQAGmwj4SXK,0.0278,Michael Abels,Don't Feel Like Myself,38,0,56,1934
0.64,https://api.spotify.com/v1/audio-analysis/1oFEAWvPHP5TdSlmIs77sV,0.787,210253,0.472,1oFEAWvPHP5TdSlmIs77sV,5.22E-05,6,0.11,-10.032,0,0.113,144.998,4,https://api.spotify.com/v1/tracks/1oFEAWvPHP5TdSlmIs77sV,audio_features,spotify:track:1oFEAWvPHP5TdSlmIs77sV,0.264,Mac Miller,Conversation Pt. 1,67,0,84,3138115
0.00646,https://api.spotify.com/v1/audio-analysis/6TR0FGw4zhlGbQALN065AI,0.595,194233,0.877,6TR0FGw4zhlGbQALN065AI,0.0879,9,0.398,-7.414,0,0.0442,125.015,4,https://api.spotify.com/v1/tracks/6TR0FGw4zhlGbQALN065AI,audio_features,spotify:track:6TR0FGw4zhlGbQALN065AI,0.081,CamelPhat,Breathe (feat. Jem Cooke),76,0,73,101635
0.0364,https://api.spotify.com/v1/audio-analysis/39N9RPD9MRb5WmoLzNzPeA,0.595,173628,0.773,39N9RPD9MRb5WmoLzNzPeA,0.00108,9,0.334,-4.736,0,0.0549,180.073,4,https://api.spotify.com/v1/tracks/39N9RPD9MRb5WmoLzNzPeA,audio_features,spotify:track:39N9RPD9MRb5WmoLzNzPeA,0.711,Nicky Jam,X,84,1,91,9143263
0.181,https://api.spotify.com/v1/audio-analysis/3A2waEDfZQfl6RNOn8Y1xW,0.744,173203,0.595,3A2waEDfZQfl6RNOn8Y1xW,5.89E-05,9,0.148,-6.076,0,0.0782,94.92,4,https://api.spotify.com/v1/tracks/3A2waEDfZQfl6RNOn8Y1xW,audio_features,spotify:track:3A2waEDfZQfl6RNOn8Y1xW,0.56,R3HAB,Trouble,56,1,81,1624184
0.182,https://api.spotify.com/v1/audio-analysis/33tNYw9oMtSkGe27NpgS64,0.79,169620,0.629,33tNYw9oMtSkGe27NpgS64,7.06E-06,8,0.338,-4.055,1,0.142,170.023,4,https://api.spotify.com/v1/tracks/33tNYw9oMtSkGe27NpgS64,audio_features,spotify:track:33tNYw9oMtSkGe27NpgS64,0.267,Quavo,WORKIN ME,78,0,87,2855032
0.894,https://api.spotify.com/v1/audio-analysis/2ktg2oZDyFAX3iY1QNkXl5,0.574,98027,0.123,2ktg2oZDyFAX3iY1QNkXl5,0.00111,1,0.118,-13.959,1,0.196,115.431,3,https://api.spotify.com/v1/tracks/2ktg2oZDyFAX3iY1QNkXl5,audio_features,spotify:track:2ktg2oZDyFAX3iY1QNkXl5,0.117,Summer Walker,Session 32,71,0,75,312068
0.0102,https://api.spotify.com/v1/audio-analysis/74RMUkSaE5CQ3WRtcB6hk5,0.752,227117,0.66,74RMUkSaE5CQ3WRtcB6hk5,0,7,0.095,-4.424,0,0.233,116.079,4,https://api.spotify.com/v1/tracks/74RMUkSaE5CQ3WRtcB6hk5,audio_features,spotify:track:74RMUkSaE5CQ3WRtcB6hk5,0.2,Phora,Loyalty,53,1,69,440351
0.195,https://api.spotify.com/v1/audio-analysis/5u03lOJPE3Xxen9jqRChLP,0.782,261835,0.559,5u03lOJPE3Xxen9jqRChLP,2.11E-06,0,0.112,-7.955,0,0.046,88.038,4,https://api.spotify.com/v1/tracks/5u03lOJPE3Xxen9jqRChLP,audio_features,spotify:track:5u03lOJPE3Xxen9jqRChLP,0.199,Roy Woods,Snow White,67,0,71,565417
0.412,https://api.spotify.com/v1/audio-analysis/7yQ2NWAIeDcIEauyVG5lck,0.647,193147,0.436,7yQ2NWAIeDcIEauyVG5lck,0,0,0.24,-8.302,0,0.324,139.816,4,https://api.spotify.com/v1/tracks/7yQ2NWAIeDcIEauyVG5lck,audio_features,spotify:track:7yQ2NWAIeDcIEauyVG5lck,0.616,Amine,Hero,55,1,79,889792
0.3,https://api.spotify.com/v1/audio-analysis/1N0VXvVxSoMp66StV03Opo,0.767,162353,0.717,1N0VXvVxSoMp66StV03Opo,0,10,0.223,-5.836,0,0.364,135.994,4,https://api.spotify.com/v1/tracks/1N0VXvVxSoMp66StV03Opo,audio_features,spotify:track:1N0VXvVxSoMp66StV03Opo,0.494,Kevin Gates,Discussion,60,0,79,2344396
0.0696,https://api.spotify.com/v1/audio-analysis/6n2eIfLj0wOOUkUfNmYzlh,0.786,180231,0.712,6n2eIfLj0wOOUkUfNmYzlh,0,3,0.236,-5.349,0,0.0677,130.144,4,https://api.spotify.com/v1/tracks/6n2eIfLj0wOOUkUfNmYzlh,audio_features,spotify:track:6n2eIfLj0wOOUkUfNmYzlh,0.795,Netta,Toy,67,1,54,35333
0.0186,https://api.spotify.com/v1/audio-analysis/6bGwKHXHNLmTy6yt147FPh,0.46,202120,0.697,6bGwKHXHNLmTy6yt147FPh,0,6,0.362,-5.954,0,0.325,153.426,4,https://api.spotify.com/v1/tracks/6bGwKHXHNLmTy6yt147FPh,audio_features,spotify:track:6bGwKHXHNLmTy6yt147FPh,0.701,Pusha T,If You Know You Know,69,0,75,1269767
0.344,https://api.spotify.com/v1/audio-analysis/73ipE4lfZ53pvBbJPXkiEK,0.587,275955,0.664,73ipE4lfZ53pvBbJPXkiEK,2.47E-05,0,0.324,-8.63,1,0.0645,99.8,4,https://api.spotify.com/v1/tracks/73ipE4lfZ53pvBbJPXkiEK,audio_features,spotify:track:73ipE4lfZ53pvBbJPXkiEK,0.453,RM,seoul (prod. HONNE),69,0,67,885277
0.0959,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,0.655,190643,0.603,6AvfZXpbb6r35DfF7gHPRq,0,8,0.107,-5.014,1,0.0555,126.088,4,https://api.spotify.com/v1/tracks/6AvfZXpbb6r35DfF7gHPRq,audio_features,spotify:track:6AvfZXpbb6r35DfF7gHPRq,0.452,Maroon 5,Wait,71,1,88,17866236
0.0198,https://api.spotify.com/v1/audio-analysis/4QMSq1uq0JgvyKhEDp8wkx,0.529,211694,0.579,4QMSq1uq0JgvyKhEDp8wkx,3.18E-06,9,0.103,-6.94,1,0.0518,76.991,4,https://api.spotify.com/v1/tracks/4QMSq1uq0JgvyKhEDp8wkx,audio_features,spotify:track:4QMSq1uq0JgvyKhEDp8wkx,0.46,The Band CAMINO,Less Than I Do,62,0,65,64082
0.905,https://api.spotify.com/v1/audio-analysis/3cUQUcDvzrbfSFXHpLvdXf,0.509,295027,0.267,3cUQUcDvzrbfSFXHpLvdXf,0.00266,3,0.121,-5.654,1,0.0485,73.171,4,https://api.spotify.com/v1/tracks/3cUQUcDvzrbfSFXHpLvdXf,audio_features,spotify:track:3cUQUcDvzrbfSFXHpLvdXf,0.304,Oh Wonder,My Friends,51,1,73,775010
0.0737,https://api.spotify.com/v1/audio-analysis/3EpHSpT2YH5maBzBJqtkcB,0.642,186000,0.63,3EpHSpT2YH5maBzBJqtkcB,0.00371,2,0.197,-7.371,1,0.0362,160.024,4,https://api.spotify.com/v1/tracks/3EpHSpT2YH5maBzBJqtkcB,audio_features,spotify:track:3EpHSpT2YH5maBzBJqtkcB,0.205,Trevor Daniel,Wild,54,1,62,24286
0.255,https://api.spotify.com/v1/audio-analysis/3B9vJvi2Z6ws4wjNTQMYAc,0.812,177133,0.525,3B9vJvi2Z6ws4wjNTQMYAc,0,1,0.325,-8.798,1,0.124,145.016,4,https://api.spotify.com/v1/tracks/3B9vJvi2Z6ws4wjNTQMYAc,audio_features,spotify:track:3B9vJvi2Z6ws4wjNTQMYAc,0.564,iLOVEFRiDAY,Mia Khalifa,74,0,58,29637
0.673,https://api.spotify.com/v1/audio-analysis/27vs845Zn0zgoFzwdksFfP,0.529,217320,0.385,27vs845Zn0zgoFzwdksFfP,0,1,0.13,-7.517,1,0.0288,89.999,4,https://api.spotify.com/v1/tracks/27vs845Zn0zgoFzwdksFfP,audio_features,spotify:track:27vs845Zn0zgoFzwdksFfP,0.168,Lia Marie Johnson,DNA,62,1,53,55546
0.021,https://api.spotify.com/v1/audio-analysis/5QDc01lHxjTjgu7rkeVpEw,0.817,239000,0.48,5QDc01lHxjTjgu7rkeVpEw,0.538,5,0.0723,-8.529,1,0.0512,90.038,4,https://api.spotify.com/v1/tracks/5QDc01lHxjTjgu7rkeVpEw,audio_features,spotify:track:5QDc01lHxjTjgu7rkeVpEw,0.79,LEISURE,Money,59,1,60,49308
0.00908,https://api.spotify.com/v1/audio-analysis/2iicKPnvOKfbJZJZtuQnjy,0.921,162886,0.748,2iicKPnvOKfbJZJZtuQnjy,0,1,0.0798,-5.093,1,0.13,139.979,4,https://api.spotify.com/v1/tracks/2iicKPnvOKfbJZJZtuQnjy,audio_features,spotify:track:2iicKPnvOKfbJZJZtuQnjy,0.801,Juicy J,Neighbor (feat. Travis Scott),76,0,80,1739101
0.0217,https://api.spotify.com/v1/audio-analysis/7aeC8XRoU9s8b0OPUfUbtJ,0.683,173844,0.664,7aeC8XRoU9s8b0OPUfUbtJ,0,0,0.347,-6.644,1,0.165,148.808,4,https://api.spotify.com/v1/tracks/7aeC8XRoU9s8b0OPUfUbtJ,audio_features,spotify:track:7aeC8XRoU9s8b0OPUfUbtJ,0.444,Andy Mineo,Friends,54,1,68,344115
0.0626,https://api.spotify.com/v1/audio-analysis/2de01LX2JCvsULDiZcmjFP,0.681,208533,0.912,2de01LX2JCvsULDiZcmjFP,0,7,0.0816,-2.905,1,0.165,159.998,4,https://api.spotify.com/v1/tracks/2de01LX2JCvsULDiZcmjFP,audio_features,spotify:track:2de01LX2JCvsULDiZcmjFP,0.933,Kidz Bop Kids,Shake It Off,46,1,71,326150
0.575,https://api.spotify.com/v1/audio-analysis/2jGjNCH6Op0BqBHPc4Rd8d,0.385,291098,0.473,2jGjNCH6Op0BqBHPc4Rd8d,2.88E-05,8,0.13,-8.656,0,0.0519,143.614,3,https://api.spotify.com/v1/tracks/2jGjNCH6Op0BqBHPc4Rd8d,audio_features,spotify:track:2jGjNCH6Op0BqBHPc4Rd8d,0.0575,Brent Faiyaz,Lovely,61,1,71,296565
0.216,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,0.75,232253,0.404,6NFyWDv5CjfwuzoCkw47Xf,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,audio_features,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.0499,Taylor Swift,Delicate,80,1,89,19653490
0.0861,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,0.751,169567,0.642,2wVDWtLKXunswWecARNILj,0,3,0.0953,-5.165,0,0.087,95.045,4,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,audio_features,spotify:track:2wVDWtLKXunswWecARNILj,0.388,JENNIE,SOLO,79,0,69,193468
0.0627,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,0.876,244679,0.786,60SdxE8apGAxMiRrpbmLY0,0,10,0.127,-4.884,0,0.306,153.068,4,https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0,audio_features,spotify:track:60SdxE8apGAxMiRrpbmLY0,0.575,Eminem,Lucky You (feat. Joyner Lucas),85,0,93,26464486
0.071,https://api.spotify.com/v1/audio-analysis/4lay3Vtg4Y2m1ftaNNC72r,0.613,142213,0.786,4lay3Vtg4Y2m1ftaNNC72r,0,9,0.114,-5.467,0,0.228,150.576,4,https://api.spotify.com/v1/tracks/4lay3Vtg4Y2m1ftaNNC72r,audio_features,spotify:track:4lay3Vtg4Y2m1ftaNNC72r,0.504,D Savage,I Know,55,1,53,92931
0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000,0.76,5WvAo7DNuPRmk4APhdPzi8,0,0,0.0865,-4.706,1,0.342,135.702,5,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639,DJ Khaled,No Brainer,84,1,79,3877883
0.00387,https://api.spotify.com/v1/audio-analysis/59P1nrdEImkAKa1nyW9X2e,0.523,330760,0.833,59P1nrdEImkAKa1nyW9X2e,0.000339,7,0.0841,-4.374,0,0.0405,115.975,4,https://api.spotify.com/v1/tracks/59P1nrdEImkAKa1nyW9X2e,audio_features,spotify:track:59P1nrdEImkAKa1nyW9X2e,0.482,The War On Drugs,Pain,63,1,64,473675
0.0224,https://api.spotify.com/v1/audio-analysis/7fCNUWi6uflDTQ08srxMZk,0.827,152862,0.658,7fCNUWi6uflDTQ08srxMZk,0,6,0.0417,-3.846,1,0.0517,115.016,4,https://api.spotify.com/v1/tracks/7fCNUWi6uflDTQ08srxMZk,audio_features,spotify:track:7fCNUWi6uflDTQ08srxMZk,0.523,Meghan Trainor,NO EXCUSES,74,0,80,7313312
0.00563,https://api.spotify.com/v1/audio-analysis/4WUNrRQDeW1WV22cyM1VNw,0.64,234840,0.903,4WUNrRQDeW1WV22cyM1VNw,3.56E-06,8,0.105,-3.217,1,0.0402,90.979,4,https://api.spotify.com/v1/tracks/4WUNrRQDeW1WV22cyM1VNw,audio_features,spotify:track:4WUNrRQDeW1WV22cyM1VNw,0.504,James TW,Different,57,1,77,298509
0.0209,https://api.spotify.com/v1/audio-analysis/5TO5TtKtsJofArlp6in1Zr,0.677,275999,0.619,5TO5TtKtsJofArlp6in1Zr,0,9,0.181,-2.992,1,0.256,191.746,4,https://api.spotify.com/v1/tracks/5TO5TtKtsJofArlp6in1Zr,audio_features,spotify:track:5TO5TtKtsJofArlp6in1Zr,0.416,Alex Rose,No Quiere Amores,71,0,79,583738
0.0895,https://api.spotify.com/v1/audio-analysis/5PkZ0mhNgfuz7SqiuruKlh,0.488,221736,0.62,5PkZ0mhNgfuz7SqiuruKlh,3.03E-05,0,0.122,-7.399,0,0.123,111.996,4,https://api.spotify.com/v1/tracks/5PkZ0mhNgfuz7SqiuruKlh,audio_features,spotify:track:5PkZ0mhNgfuz7SqiuruKlh,0.378,Nao,If You Ever (feat. 6LACK),66,0,69,266050
0.743,https://api.spotify.com/v1/audio-analysis/2olyfHW5Sn7LnIQlxjTZdU,0.684,213959,0.259,2olyfHW5Sn7LnIQlxjTZdU,0,4,0.137,-11.004,0,0.0493,138.008,4,https://api.spotify.com/v1/tracks/2olyfHW5Sn7LnIQlxjTZdU,audio_features,spotify:track:2olyfHW5Sn7LnIQlxjTZdU,0.0517,Sasha Sloan,The Only,62,1,73,142897
0.0732,https://api.spotify.com/v1/audio-analysis/4E5IBDRu8kJbzUv1qaZM1t,0.918,155351,0.602,4E5IBDRu8kJbzUv1qaZM1t,1.94E-05,1,0.417,-8.891,1,0.0603,110.996,4,https://api.spotify.com/v1/tracks/4E5IBDRu8kJbzUv1qaZM1t,audio_features,spotify:track:4E5IBDRu8kJbzUv1qaZM1t,0.81,SHY Martin,Forget to Forget,73,0,69,56349
0.224,https://api.spotify.com/v1/audio-analysis/7hYacmNGFzatJBFCOmoRb7,0.703,165381,0.667,7hYacmNGFzatJBFCOmoRb7,0,4,0.185,-6.487,0,0.0991,143.831,4,https://api.spotify.com/v1/tracks/7hYacmNGFzatJBFCOmoRb7,audio_features,spotify:track:7hYacmNGFzatJBFCOmoRb7,0.366,YoungBoy Never Broke Again,Dope Lamp,66,0,84,2457092
0.00217,https://api.spotify.com/v1/audio-analysis/0bGLvHd0ApdT4t0shCfpzG,0.669,172747,0.711,0bGLvHd0ApdT4t0shCfpzG,0,8,0.466,-6.758,1,0.033,110.01,4,https://api.spotify.com/v1/tracks/0bGLvHd0ApdT4t0shCfpzG,audio_features,spotify:track:0bGLvHd0ApdT4t0shCfpzG,0.544,The Chainsmokers,Side Effects,76,1,89,12024758
0.0152,https://api.spotify.com/v1/audio-analysis/3hQKuj4sZ9L4Yn0RC2SIrI,0.471,210503,0.361,3hQKuj4sZ9L4Yn0RC2SIrI,0.000509,11,0.143,-10.903,1,0.0281,87.819,4,https://api.spotify.com/v1/tracks/3hQKuj4sZ9L4Yn0RC2SIrI,audio_features,spotify:track:3hQKuj4sZ9L4Yn0RC2SIrI,0.0674,Ella Vos,Ocean,59,1,63,120133
0.957,https://api.spotify.com/v1/audio-analysis/5x14ejD7qNsl8jyi94SQCs,0.166,55293,0.104,5x14ejD7qNsl8jyi94SQCs,0.971,6,0.124,-20.374,1,0.0339,68.237,3,https://api.spotify.com/v1/tracks/5x14ejD7qNsl8jyi94SQCs,audio_features,spotify:track:5x14ejD7qNsl8jyi94SQCs,0.0309,Michael Abels,Death of Umbrae,33,0,56,1934
0.0268,https://api.spotify.com/v1/audio-analysis/1s9DTymg5UQrdorZf43JQm,0.657,206333,0.668,1s9DTymg5UQrdorZf43JQm,0,2,0.32,-6.208,1,0.137,162.995,4,https://api.spotify.com/v1/tracks/1s9DTymg5UQrdorZf43JQm,audio_features,spotify:track:1s9DTymg5UQrdorZf43JQm,0.226,Playboi Carti,Fell In Luv (feat. Bryson Tiller),68,0,82,2258325
0.000171,https://api.spotify.com/v1/audio-analysis/5CnbFX4g6oSZRIxxzWQqSh,0.569,178671,0.871,5CnbFX4g6oSZRIxxzWQqSh,1.42E-05,5,0.325,-2.625,1,0.0423,100.088,4,https://api.spotify.com/v1/tracks/5CnbFX4g6oSZRIxxzWQqSh,audio_features,spotify:track:5CnbFX4g6oSZRIxxzWQqSh,0.428,The Unlikely Candidates,Ringer,49,1,58,44638
0.903,https://api.spotify.com/v1/audio-analysis/6w3KYppBslwvHatuMGiEgZ,0.454,205223,0.468,6w3KYppBslwvHatuMGiEgZ,0.0144,0,0.0624,-8.704,1,0.0356,91.763,4,https://api.spotify.com/v1/tracks/6w3KYppBslwvHatuMGiEgZ,audio_features,spotify:track:6w3KYppBslwvHatuMGiEgZ,0.35,Yoste,Blue,53,1,57,23682
0.0248,https://api.spotify.com/v1/audio-analysis/2SpfMQ5TuKsMj1trNwrLVA,0.87,176816,0.691,2SpfMQ5TuKsMj1trNwrLVA,0,2,0.0861,-4.11,0,0.18,130.056,4,https://api.spotify.com/v1/tracks/2SpfMQ5TuKsMj1trNwrLVA,audio_features,spotify:track:2SpfMQ5TuKsMj1trNwrLVA,0.469,Jennifer Lopez,El Anillo,71,0,79,6343383
0.371,https://api.spotify.com/v1/audio-analysis/5utrtANUaATItHm4Twgp6Z,0.772,102056,0.502,5utrtANUaATItHm4Twgp6Z,0.922,10,0.0917,-13.254,0,0.0291,152.031,4,https://api.spotify.com/v1/tracks/5utrtANUaATItHm4Twgp6Z,audio_features,spotify:track:5utrtANUaATItHm4Twgp6Z,0.145,Sarcastic Sounds,It's OK to Cry,66,0,65,39035
0.04,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,0.699,205920,0.713,2qT1uLXPVPzGgFOx4jtEuo,3.11E-06,9,0.294,-5.507,0,0.0594,121.993,4,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.354,Ariana Grande,no tears left to cry,89,0,97,28891256
0.3,https://api.spotify.com/v1/audio-analysis/0FRKALsvZ01GkcTPgORiwZ,0.866,220665,0.412,0FRKALsvZ01GkcTPgORiwZ,0.00493,1,0.115,-7.593,1,0.0522,141.997,4,https://api.spotify.com/v1/tracks/0FRKALsvZ01GkcTPgORiwZ,audio_features,spotify:track:0FRKALsvZ01GkcTPgORiwZ,0.0973,Lil Yachty,Fallin' In Luv (feat. Gunna),61,0,84,4937422
0.00454,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,0.638,185947,0.523,6HZILIRieu8S0iqY8kIKhj,0,1,0.0842,-6.664,1,0.357,139.913,4,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,0.422,Kendrick Lamar,DNA.,82,1,90,12362900
0.0487,https://api.spotify.com/v1/audio-analysis/2BuBXn15gj4MNYZydyWgrk,0.874,206707,0.485,2BuBXn15gj4MNYZydyWgrk,0,0,0.299,-3.026,1,0.171,92.001,4,https://api.spotify.com/v1/tracks/2BuBXn15gj4MNYZydyWgrk,audio_features,spotify:track:2BuBXn15gj4MNYZydyWgrk,0.322,Pusha T,Come Back Baby,63,0,75,1269767
0.325,https://api.spotify.com/v1/audio-analysis/3bH4HzoZZFq8UpZmI2AMgV,0.828,216015,0.689,3bH4HzoZZFq8UpZmI2AMgV,0.0384,7,0.0808,-7.878,1,0.0326,123.931,4,https://api.spotify.com/v1/tracks/3bH4HzoZZFq8UpZmI2AMgV,audio_features,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,0.853,John Mayer,New Light,85,0,87,3683034
0.14,https://api.spotify.com/v1/audio-analysis/2mfahQ0EaaZWq4cFNg6A1o,0.634,224627,0.668,2mfahQ0EaaZWq4cFNg6A1o,0,5,0.216,-5.488,1,0.0291,80.989,4,https://api.spotify.com/v1/tracks/2mfahQ0EaaZWq4cFNg6A1o,audio_features,spotify:track:2mfahQ0EaaZWq4cFNg6A1o,0.635,Devin Dawson,All on Me,72,0,62,88546
0.118,https://api.spotify.com/v1/audio-analysis/5bg2FC78V3s3QadEZI6V3e,0.67,201159,0.643,5bg2FC78V3s3QadEZI6V3e,0,5,0.192,-4.553,1,0.0465,123.978,4,https://api.spotify.com/v1/tracks/5bg2FC78V3s3QadEZI6V3e,audio_features,spotify:track:5bg2FC78V3s3QadEZI6V3e,0.703,AJR,Weak,53,1,78,747226
0.74,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,0.652,169354,0.557,2qxmye6gAegTMjLKEBoR3d,0,1,0.124,-5.714,0,0.0318,150.073,4,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,audio_features,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.483,Alec Benjamin,Let Me Down Slowly,93,1,83,511147
